"","PROBEID","SYMBOL","GENENAME","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"TC1200011971.hg.1","TC1200011971.hg.1","RPL6","ribosomal protein L6",-0.0952603814947679,10.0590282204808,-1.42737633908975,0.182733778409531,0.453083777892483,-5.81867937946987
"HTA2-pos-PSR12032708.hg.1","HTA2-pos-PSR12032708.hg.1",NA,NA,0.175176245386076,11.0149845486996,1.42725175704759,0.182768786261815,0.453083777892483,-5.8188401504134
"TC1700010507.hg.1","TC1700010507.hg.1","YWHAEP7","tyrosine 3-monooxygenase/tryptophan 5-monooxygenase activation protein epsilon pseudogene 7",0.150410266590652,4.35526875658589,1.42721628225824,0.182778755806514,0.453083777892483,-5.81888592829171
"TC0400008813.hg.1","TC0400008813.hg.1","MGST2","microsomal glutathione S-transferase 2",-0.265930180954759,5.46980979273059,-1.42694837068292,0.182854062430228,0.45320053603716,-5.81923162595934
"TC0500011398.hg.1","TC0500011398.hg.1","CCNH","cyclin H",0.198919864267046,4.8381591663345,1.42610061033332,0.183092531327153,0.453667244380457,-5.82032524111317
"TC0900009844.hg.1","TC0900009844.hg.1","SMU1","SMU1 DNA replication regulator and spliceosomal factor",-0.144522497108017,8.30126514011203,-1.42580804575635,0.183174889028967,0.453667244380457,-5.82070254999106
"HTA2-pos-2985916_st","HTA2-pos-2985916_st",NA,NA,1.29031055425238,3.23298459206719,1.42579233073832,0.18317931373981,0.453667244380457,-5.82072281555782
"HTA2-pos-3051144_st","HTA2-pos-3051144_st",NA,NA,0.0961629465873965,11.6812832352007,1.42577685138543,0.18318367218581,0.453667244380457,-5.82074277707252
"TC1200011385.hg.1","TC1200011385.hg.1","LIN7A","lin-7 homolog A, crumbs cell polarity complex component",-0.396640040735795,3.78253530736273,-1.4256928052646,0.183207338182535,0.453667244380457,-5.82085115684175
"23068539","23068539",NA,NA,0.153688584685705,7.02493583433944,1.42567706109621,0.183211771769031,0.453667244380457,-5.82087145890162
"TC0200010214.hg.1","TC0200010214.hg.1","ZC3H15","zinc finger CCCH-type containing 15",-0.132650998597718,8.17563028954871,-1.42539924229995,0.183290021063849,0.453791072180882,-5.82122968075768
"TC1100009240.hg.1","TC1100009240.hg.1","C2CD2L","C2CD2 like",0.242030866470025,5.91992043563043,1.42475044491251,0.183472869371717,0.454152623102656,-5.82206606348733
"TC1900012029.hg.1","TC1900012029.hg.1","ZNF816-ZNF321P","ZNF816-ZNF321P readthrough",-0.235425762034152,5.47076382030552,-1.42468052702,0.183492583344688,0.454152623102656,-5.82215618136792
"TC0200008569.hg.1","TC0200008569.hg.1","INPP4A","inositol polyphosphate-4-phosphatase type I A",0.258500200925599,5.35087481352913,1.42404771208741,0.183671093105102,0.454521470476431,-5.822971688244
"TC0200016610.hg.1","TC0200016610.hg.1","CAPN10","calpain 10",-0.207472213198024,6.27738078695638,-1.42388670470966,0.183716534979751,0.454521470476431,-5.82317913928695
"HTA2-pos-PSR19006628.hg.1","HTA2-pos-PSR19006628.hg.1",NA,NA,-0.134958346582703,9.03595903620739,-1.42385150116665,0.183726471915884,0.454521470476431,-5.82322449543633
"TC1000011546.hg.1","TC1000011546.hg.1","FRAT2","FRAT regulator of WNT signaling pathway 2",0.36125426663805,3.7832849568001,1.42351098770596,0.18382261255138,0.454689307031338,-5.82366317327836
"TC1700006877.hg.1","TC1700006877.hg.1","ADPRM","ADP-ribose/CDP-alcohol diphosphatase, manganese dependent",0.335513134511396,4.89365289599048,1.42296289968511,0.18397744965732,0.455002256594401,-5.82436911832624
"HTA2-pos-PSR19013249.hg.1","HTA2-pos-PSR19013249.hg.1",NA,NA,0.0901387966244531,11.6389103707798,1.42273685038972,0.184041341793352,0.455090224674604,-5.82466021991529
"TC1100009166.hg.1","TC1100009166.hg.1","PAFAH1B2","platelet activating factor acetylhydrolase 1b catalytic subunit 2",-0.149736253421439,8.6153864233697,-1.4221576357294,0.184205141117157,0.455373052305262,-5.82540597902646
"TC0700013327.hg.1","TC0700013327.hg.1","CHST12","carbohydrate sulfotransferase 12",0.180656851410359,6.47699201235221,1.42212473585851,0.184214448771783,0.455373052305262,-5.82544833264868
"TC0400006598.hg.1","TC0400006598.hg.1","RGS12","regulator of G protein signaling 12",-0.300570448929761,5.17365483954619,-1.42199137733282,0.184252181132388,0.455373052305262,-5.82562000490967
"TC0400011466.hg.1","TC0400011466.hg.1","UBE2D3","ubiquitin conjugating enzyme E2 D3",0.103777309085771,11.4518387679088,1.42193165682085,0.184269080538263,0.455373052305262,-5.82569687954909
"TC0200008996.hg.1","TC0200008996.hg.1","ACTR3","actin related protein 3",-0.101943163237708,8.72286019755482,-1.42141452957054,0.184415469666017,0.455664734213987,-5.8263624559359
"TC1100013046.hg.1","TC1100013046.hg.1",NA,NA,-0.375759009038473,3.71889155403066,-1.42119418099489,0.18447787627892,0.455748605468611,-5.82664600953268
"TC1100009412.hg.1","TC1100009412.hg.1","PKNOX2","PBX/knotted 1 homeobox 2",-0.393862336017668,5.14541386273547,-1.42109440216457,0.184506141310263,0.455748605468611,-5.82677439932802
"TC0X00010131.hg.1","TC0X00010131.hg.1","PGAM4","phosphoglycerate mutase family member 4",0.310707108890508,3.99999845418848,1.42055888081706,0.184657904983764,0.455986924469969,-5.82746337476909
"TC1200007430.hg.1","TC1200007430.hg.1",NA,NA,-0.289958449148888,4.39106758109609,-1.42055367790062,0.184659379980464,0.455986924469969,-5.82747006773081
"TC2200007808.hg.1","TC2200007808.hg.1","ADM2","adrenomedullin 2",0.460589136405167,5.19661708725137,1.419785066564,0.184877386832285,0.456455109345599,-5.82845861823692
"TC1600008910.hg.1","TC1600008910.hg.1","GAS8","growth arrest specific 8",-0.132048603590725,7.82208061060847,-1.4195018039849,0.184957785783796,0.456583453982799,-5.82882284619492
"TC1600007362.hg.1","TC1600007362.hg.1","ATXN2L","ataxin 2 like",0.132640826621071,10.9831085131488,1.41911457023548,0.185067743115184,0.456784715264942,-5.82932068459245
"TC0100009373.hg.1","TC0100009373.hg.1","SLC6A17","solute carrier family 6 member 17",0.139909321992365,6.97543071219533,1.41884117002439,0.185145410167163,0.456906228008905,-5.8296721205011
"TC1700010293.hg.1","TC1700010293.hg.1","CRLF3","cytokine receptor like factor 3",0.174586997213574,6.82143971992133,1.41857030380817,0.185222384661451,0.456971543662817,-5.83002025428304
"TC0200015216.hg.1","TC0200015216.hg.1","ORMDL1","ORMDL sphingolipid biosynthesis regulator 1",0.168957487336709,6.99482265147787,1.41823082232049,0.185318896548227,0.456971543662817,-5.83045651352847
"TC0200008554.hg.1","TC0200008554.hg.1","COX5B","cytochrome c oxidase subunit 5B",0.109775332306583,7.06363036132493,1.41797956787859,0.185390353681413,0.456971543662817,-5.83077934919581
"23075871","23075871",NA,NA,0.164423308231032,7.14416143810305,1.41794448866424,0.185400332122525,0.456971543662817,-5.83082441925712
"TC2200009357.hg.1","TC2200009357.hg.1","PACSIN2","protein kinase C and casein kinase substrate in neurons 2",0.121296973256602,8.18066924202112,1.41791448002455,0.18540886857765,0.456971543662817,-5.83086297400785
"TC2200006716.hg.1","TC2200006716.hg.1","CCDC116","coiled-coil domain containing 116",0.223973748696077,3.86467022606668,1.41790912898838,0.185410390803673,0.456971543662817,-5.83086984889918
"TC0200007803.hg.1","TC0200007803.hg.1","LGALSL","galectin like",0.128851339460718,8.27650047713634,1.41787805002924,0.185419232142323,0.456971543662817,-5.83090977810441
"TSUnmapped00000390.hg.1","TSUnmapped00000390.hg.1",NA,NA,-0.323874924251726,4.71401100665221,-1.4178393080286,0.185430253963342,0.456971543662817,-5.83095955170476
"TC0900009908.hg.1","TC0900009908.hg.1","RPP25L","ribonuclease P/MRP subunit p25 like",0.112264479050324,7.95826123227667,1.41775210501232,0.185455064630522,0.456971543662817,-5.83107158201867
"23075894","23075894",NA,NA,0.261312476432424,5.56715794139342,1.41774784904963,0.185456275592808,0.456971543662817,-5.83107704956461
"TC1900009795.hg.1","TC1900009795.hg.1","RFX1","regulatory factor X1",0.300943915809479,5.22868556306255,1.41737628713751,0.1855620231379,0.457162003646087,-5.83155434481934
"TC0100015932.hg.1","TC0100015932.hg.1","PBXIP1","PBX homeobox interacting protein 1",0.382561648671893,4.14148659207934,1.41701459910759,0.185665009710846,0.457345604175053,-5.83201887563448
"TC0700008588.hg.1","TC0700008588.hg.1","ZNHIT1","zinc finger HIT-type containing 1",-0.141977166289315,8.61529889150822,-1.41682832031986,0.185718069413864,0.457406183222251,-5.83225809003756
"TC0600014333.hg.1","TC0600014333.hg.1","MICAL1","microtubule associated monooxygenase, calponin and LIM domain containing 1",0.276974390939365,6.41681286150312,1.41622687846667,0.185889472155915,0.457751318482445,-5.83303030169228
"TC0X00010926.hg.1","TC0X00010926.hg.1","MAP7D3","MAP7 domain containing 3",-0.187607990354257,6.32849154496638,-1.41613671349997,0.185915179513097,0.457751318482445,-5.83314604854629
"TC1100011299.hg.1","TC1100011299.hg.1","RBM4B","RNA binding motif protein 4B",-0.136436199674546,7.3267096739657,-1.41595137183564,0.185968032621158,0.45781129893623,-5.83338396035595
"HTA2-pos-2839509_st","HTA2-pos-2839509_st",NA,NA,-0.192643028431597,8.63958744403495,-1.41580024208939,0.186011139096786,0.457847270681243,-5.83357794089896
"TC1400008478.hg.1","TC1400008478.hg.1","PACS2","phosphofurin acidic cluster sorting protein 2",-0.271803836087026,6.69386330140272,-1.41564716695373,0.186054809095757,0.457860274654631,-5.83377440421482
"HTA2-pos-3670264_st","HTA2-pos-3670264_st",NA,NA,-0.29148759928346,8.60412352462742,-1.41548388281382,0.186101401157104,0.457860274654631,-5.83398395445245
"HTA2-pos-3513292_st","HTA2-pos-3513292_st",NA,NA,0.951664591629596,10.6417563318061,1.41538365423765,0.186130005629262,0.457860274654631,-5.83411257445228
"HTA2-pos-3213015_st","HTA2-pos-3213015_st",NA,NA,-0.304676253259199,8.80116929670858,-1.41530362265583,0.186152848711733,0.457860274654631,-5.8342152719183
"TC0600007599.hg.1","TC0600007599.hg.1","PRRC2A","proline rich coiled-coil 2A",0.108126785325833,9.55769590463814,1.41527221013479,0.186161815307371,0.457860274654631,-5.834255579766
"TC1100010686.hg.1","TC1100010686.hg.1","PEX16","peroxisomal biogenesis factor 16",0.15196996793277,6.7871582056676,1.41491983107288,0.186262425808956,0.457860274654631,-5.83470770345623
"TC0600014238.hg.1","TC0600014238.hg.1","BLOC1S5","biogenesis of lysosomal organelles complex 1 subunit 5",-0.198674268537816,6.28570937642703,-1.41487338274645,0.186275691074519,0.457860274654631,-5.83476729381903
"TC0300011452.hg.1","TC0300011452.hg.1","UBA3","ubiquitin like modifier activating enzyme 3",-0.138063001759086,9.51951692861788,-1.41485964397298,0.186279614910468,0.457860274654631,-5.83478491957293
"TC0700009232.hg.1","TC0700009232.hg.1","BPGM","bisphosphoglycerate mutase",0.185295337382071,7.23045617246585,1.41480300064474,0.186295793159742,0.457860274654631,-5.8348575872418
"HTA2-pos-PSR16011483.hg.1","HTA2-pos-PSR16011483.hg.1",NA,NA,-0.115991644909009,10.6082046777605,-1.41462031988819,0.186347977855834,0.457860274654631,-5.83509193485248
"TC0200016445.hg.1","TC0200016445.hg.1","MSH6","mutS homolog 6",-0.266388174194177,7.10338469998116,-1.41460073776727,0.186353572432258,0.457860274654631,-5.83511705409553
"TC1200012860.hg.1","TC1200012860.hg.1","LINC01089","long intergenic non-protein coding RNA 1089",0.318831023286805,5.03689848362234,1.41448648800485,0.186386216223068,0.457860274654631,-5.83526360492787
"TC0100010565.hg.1","TC0100010565.hg.1","GORAB","golgin, RAB6 interacting",-0.309374014505469,5.08059223477508,-1.41448423719559,0.186386859379882,0.457860274654631,-5.83526649201328
"TC1100012794.hg.1","TC1100012794.hg.1","ARHGAP32","Rho GTPase activating protein 32",0.242861698677923,6.61092577625077,1.41405986669336,0.186508154645828,0.458019979793851,-5.83581077155254
"TC0900008337.hg.1","TC0900008337.hg.1","ZNF462","zinc finger protein 462",0.31019840169905,6.10871242491407,1.41405732006507,0.186508882735323,0.458019979793851,-5.83581403741747
"TC1400009104.hg.1","TC1400009104.hg.1","RPL36AL","ribosomal protein L36a like",0.115741463564889,9.16663952354903,1.41393341145524,0.186544311531559,0.458036980086963,-5.83597293638034
"TC0400010058.hg.1","TC0400010058.hg.1","HS3ST1","heparan sulfate-glucosamine 3-sulfotransferase 1",-0.112741880415028,9.79846768493183,-1.41326201168709,0.186736382018807,0.458358547354273,-5.83683376848712
"TC0300010035.hg.1","TC0300010035.hg.1","SENP5","SUMO specific peptidase 5",0.190984164424095,6.94848665118291,1.41310286512594,0.186781934405352,0.458358547354273,-5.83703777711489
"HTA2-pos-PSR12025198.hg.1","HTA2-pos-PSR12025198.hg.1",NA,NA,-0.0844686350987871,10.0466912799139,-1.41308340452656,0.186787505242929,0.458358547354273,-5.83706272242969
"HTA2-pos-PSR17008066.hg.1","HTA2-pos-PSR17008066.hg.1",NA,NA,-0.11386806365015,8.6865455631644,-1.41307685332563,0.186789380637029,0.458358547354273,-5.83707111994882
"TC1200010984.hg.1","TC1200010984.hg.1","CTDSP2","CTD small phosphatase 2",0.160418940784391,8.01696557437839,1.4126910188708,0.186899860561864,0.458508914858012,-5.83756564743916
"TC0300013255.hg.1","TC0300013255.hg.1","ZMAT3","zinc finger matrin-type 3",0.197187047619907,6.72263268816954,1.41266354631992,0.186907729171022,0.458508914858012,-5.83760085578248
"HTA2-pos-PSR11032475.hg.1","HTA2-pos-PSR11032475.hg.1",NA,NA,0.0839389999565139,12.1504079213991,1.41212040299463,0.187063352405765,0.458768658708195,-5.8382968440216
"HTA2-pos-PSR19006607.hg.1","HTA2-pos-PSR19006607.hg.1",NA,NA,0.146239815300159,8.86632573455213,1.41209179393979,0.187071552612332,0.458768658708195,-5.8383334988912
"TC0X00007127.hg.1","TC0X00007127.hg.1","RBM10","RNA binding motif protein 10",-0.0992626025545942,8.28965106940114,-1.41199511162018,0.187099266897859,0.458768658708195,-5.83845736777816
"TC0900011669.hg.1","TC0900011669.hg.1","SH3GLB2","SH3 domain containing GRB2 like, endophilin B2",0.100798862900621,8.03975073738851,1.41132592669721,0.187291186263109,0.459169176209282,-5.83931456718474
"TC1900011066.hg.1","TC1900011066.hg.1","CCDC114","coiled-coil domain containing 114",0.67166226958207,4.08069475005658,1.41073148116483,0.187461810626346,0.459517371951811,-5.8400757984176
"TC0500009455.hg.1","TC0500009455.hg.1","NEURL1B","neuralized E3 ubiquitin protein ligase 1B",-0.350586952309531,4.31913537360987,-1.41022445647264,0.187607446577315,0.459804217755383,-5.84072490977284
"TC0100010078.hg.1","TC0100010078.hg.1","IL6R","interleukin 6 receptor",0.191139316155148,6.81316235904824,1.41011219786567,0.187639704297748,0.459813141475707,-5.84086860600205
"TC1100012615.hg.1","TC1100012615.hg.1","CLMP","CXADR like membrane protein",-0.34437341892209,4.86980128821908,-1.40950634435045,0.187813878580088,0.460128228710341,-5.84164399328206
"TC0700011554.hg.1","TC0700011554.hg.1","PMS2P3","PMS1 homolog 2, mismatch repair system component pseudogene 3",-0.189430616842273,7.19824274874359,-1.40942307783304,0.187837827225543,0.460128228710341,-5.84175054237228
"HTA2-pos-PSR04010414.hg.1","HTA2-pos-PSR04010414.hg.1",NA,NA,-0.109793842283424,7.88582173839898,-1.40936617964491,0.187854193449081,0.460128228710341,-5.84182334770566
"23070249","23070249",NA,NA,-0.152377967911217,6.72495122306746,-1.40900635932231,0.187957720329036,0.460311636983227,-5.84228371776389
"TC1500010867.hg.1","TC1500010867.hg.1","PIGBOS1","PIGB opposite strand 1",-0.183600853278238,7.35648678966996,-1.40886188942994,0.187999300553633,0.460343304068237,-5.84246853659743
"TC1300006698.hg.1","TC1300006698.hg.1","PDX1","pancreatic and duodenal homeobox 1",-0.420737912060061,4.17114580941184,-1.40848561504097,0.188107633562719,0.460538390383327,-5.8429498404041
"TC1200012790.hg.1","TC1200012790.hg.1","KMT2D","lysine methyltransferase 2D",0.152988117909978,7.67263499946528,1.40838185790477,0.188137515537954,0.460541377157807,-5.84308254397255
"23074628","23074628",NA,NA,0.174068809957809,8.39530437191732,1.40819310668857,0.188191886053276,0.460604299330393,-5.84332393654361
"TC1100013148.hg.1","TC1100013148.hg.1","PIK3C2A","phosphatidylinositol-4-phosphate 3-kinase catalytic subunit type 2 alpha",0.153323408473129,8.0094512931818,1.40783516672775,0.188295028588247,0.460786554882113,-5.84378164331723
"HTA2-pos-PSR11002951.hg.1","HTA2-pos-PSR11002951.hg.1",NA,NA,-0.11833596216375,9.3229730095381,-1.40765344646503,0.18834741068663,0.460844555339238,-5.84401398345133
"TC0900008463.hg.1","TC0900008463.hg.1","HSDL2","hydroxysteroid dehydrogenase like 2",-0.253006324129401,6.7383294997414,-1.40711256120628,0.188503397569692,0.461093313105382,-5.84470541730774
"TC0200016669.hg.1","TC0200016669.hg.1","ASB3","ankyrin repeat and SOCS box containing 3",-0.194071804048992,7.0888060566025,-1.40695870971792,0.188547787058901,0.461093313105382,-5.84490205858748
"TC0300008467.hg.1","TC0300008467.hg.1","ARHGAP31","Rho GTPase activating protein 31",0.468317106062929,3.88003514856146,1.40694655931712,0.188551293089979,0.461093313105382,-5.84491758768668
"TC0100015851.hg.1","TC0100015851.hg.1","SPRR2E","small proline rich protein 2E",0.413723567837927,3.18473448887055,1.40680830293123,0.188591191232727,0.461093313105382,-5.84509428305132
"TC0800007976.hg.1","TC0800007976.hg.1","TMEM70","transmembrane protein 70",-0.147495486694202,7.48935785359214,-1.40671354861452,0.188618539640479,0.461093313105382,-5.84521537482205
"TC0100009561.hg.1","TC0100009561.hg.1","TTF2","transcription termination factor 2",-0.257406387468317,5.99768852411617,-1.40667538742468,0.188629554839449,0.461093313105382,-5.84526414155397
"TC0700009134.hg.1","TC0700009134.hg.1","CPA4","carboxypeptidase A4",-0.13807283572416,8.08871220746396,-1.40659506794427,0.188652740777125,0.461093313105382,-5.84536678004569
"TC0900011404.hg.1","TC0900011404.hg.1","STOM","stomatin",-0.245949550074812,6.28067536034311,-1.40635503857409,0.188722044774646,0.461093313105382,-5.84567348464897
"TC1400010575.hg.1","TC1400010575.hg.1","BCL2L2","BCL2 like 2",0.131219842810258,7.13155230394889,1.40633111239546,0.18872895419309,0.461093313105382,-5.84570405508783
"TC0200006440.hg.1","TC0200006440.hg.1","ACP1","acid phosphatase 1",-0.131927726481122,9.29554307785677,-1.40618496984335,0.188771161989801,0.461093313105382,-5.8458907735446
